Game_ID,Prompt,Color,Category,Response,Response_Probability,Response_Surprisal,Correct_Answer,Probability_Correct,Surprisal_Correct,Correct
155,"['CARD', 'CLOWN', 'CUTUP']",blue,FUNNY PERSON,TENOR,3.901679519913159e-06,17.967473288050776,JOKER,5.407326852946426e-07,20.81858109956656,False
155,"['BOOK', 'TABLE', 'TEA']",purple,THINGS WITH LEAVES,TENOR,3.4793517897924175e-06,18.132750015192272,TREE,4.735897505270259e-07,21.009858805845685,False
156,"['ANGER', 'FEAR', 'HAPPINESS']",yellow,BASIC EMOTIONS,EYE,7.960081802593777e-07,20.260713407363472,SURPRISE,1.144411787556976e-09,29.702746591231392,False
156,"['BEHOLD', 'PRESTO', 'TADA']",green,BIT OF VOCAL FANFARE,EYE,8.006127245607786e-07,20.252392118789796,VOILA,6.172420086159036e-08,23.94958850606999,False
156,"['GET', 'LAND', 'SECURE']",blue,OBTAIN,EYE,7.11001405306888e-07,20.42364425285169,WIN,4.6025988353903813e-07,21.051047962126503,False
156,"['ADAM', 'CARPENTER', 'FIRE']",purple,___ ANT,EYE,7.360896461250377e-07,20.373615185776764,RED,9.464995542884935e-08,23.33282293254227,False
157,"['EW', 'ICK', 'PU']",yellow,“GROSS!”,STOOGE,4.800216629519127e-05,14.346540959586196,UGH,6.081769754473498e-08,23.97093355969286,False
157,"['O', 'OK', 'US']",green,MAGAZINES,STOOGE,4.4582488044397905e-05,14.45316334215606,W,4.4582488044397905e-05,14.45316334215606,False
157,"['HAI', 'JA', 'SI']",blue,“YES” IN DIFFERENT LANGUAGES,STOOGE,3.6686651583295316e-05,14.734385239641053,DA,3.1982526138563117e-07,21.576212769682048,False
157,"['OUI', 'WE', 'WEE']",purple,HOMOPHONES,MOUTH,4.3764986912719905e-05,14.479863335384687,WII,1.9508749460328545e-07,22.289375362184916,False
158,"['BULL', 'HOGWASH', 'NONSENSE']",yellow,BALDERDASH,POM,4.652198640542338e-06,17.713655870705846,ROT,4.795151085090765e-07,20.991920391975995,False
158,"['DIRECT', 'GUIDE', 'LEAD']",green,HELM,POM,7.592025667690905e-06,17.007083699385095,STEER,5.719017792671366e-08,24.059657365122863,False
158,"['BUFFALO', 'DEER', 'FISH']",blue,SINGLE/PLURAL ANIMALS,POM,6.3811389736656565e-06,17.257754614769258,MOOSE,1.7288262199599558e-07,22.463703806337303,False
158,"['DANE', 'LAKE', 'SEAL']",purple,GREAT ___,POM,5.5798709581722505e-06,17.451336811097246,WHITE,1.2066038834745996e-06,19.66061643850174,False
159,"['DIPS', 'LUNGES', 'PLANKS']",yellow,BODYWEIGHT EXERCISES,POM,4.883023848378798e-06,17.643793745300506,SQUATS,1.2987382003171177e-10,32.84217030728701,False
159,"['BEST', 'CHEERS', 'REGARDS']",green,EMAIL SIGN-OFFS,POM,1.262183559447294e-06,19.595646832500567,THANKS,8.401086120102264e-07,20.182920807892593,False
159,"['CARDS', 'JAYS', 'NATS']",blue,"M.L.B. TEAMS,  FOR SHORT",POM,4.19117577621364e-06,17.864213540541424,YANKS,1.543757122135503e-08,25.948978966501425,False
159,"['BANKS', 'MOSS', 'TAYLOR']",purple,ELIZABETHS (AND ONE ELISABETH),POM,3.824021860054927e-06,17.996477798802925,WARREN,4.105290543066076e-07,21.216012334971552,False
160,"['GANDER', 'GLANCE', 'GLIMPSE']",yellow,QUICK PEEK,STOOGE,9.302037256020412e-07,20.035949946132686,LOOK,8.512640761182411e-07,20.16388991513607,False
160,"['ACT', 'BLUFF', 'CHARADE']",green,DECEIT,STOOGE,7.722190957792918e-07,20.30448643388222,FRONT,6.05187779001426e-07,20.656113809756782,False
160,"['CLIFF', 'CRAG', 'LEDGE']",blue,PARTS OF A MOUNTAIN,STOOGE,1.1031230542357662e-06,19.789974835662747,RIDGE,8.763091159380565e-07,20.122056797391963,False
160,"['PEAK', 'PEEK', 'PEKE']",purple,HOMOPHONES,STOOGE,8.967180633590033e-07,20.088842204741372,PIQUE,6.583189104958365e-08,23.856638118707355,False
161,"['BIRTH', 'CREATION', 'DAWN']",yellow,ONSET,PIT,2.3120940113585675e-06,18.7223685093042,START,2.5955898763641017e-07,21.877434220041863,False
161,"['AUGUST', 'GRAND', 'NOBLE']",green,VENERABLE,PIT,2.504675876480178e-06,18.606944649196926,REGAL,1.1670016064613264e-08,26.35261821207918,False
161,"['MARCH', 'STEP', 'STRIDE']",blue,WALK,KING,4.896505288343178e-06,17.63981612661781,TREAD,1.7692242337830066e-08,25.75230785043434,False
161,"['EARTH', 'GROUNDHOG', 'LABOR']",purple,___ DAY HOLIDAYS,PIT,2.2255494513956364e-06,18.777407011697044,MAY,2.2255494513956364e-06,18.777407011697044,False
162,"['CARDINAL', 'LAMA', 'MONK']",yellow,RELIGIOUS FIGURES,POM,3.410386170799029e-06,18.161633459062195,PASTOR,1.0725485708462656e-06,19.830525587023715,False
162,"['BABOON', 'BONOBO', 'GIBBON']",green,PRIMATES,POM,5.02485636388883e-06,17.602486212050916,GORILLA,5.02485636388883e-06,17.602486212050916,False
162,"['MANGO', 'MINT', 'TAMARIND']",blue,CHUTNEY VARIETIES,POM,8.905789400159847e-06,16.776825073300984,TOMATO,1.9602090617354406e-07,22.28248913423611,False
162,"['APE', 'MIME', 'MIRROR']",purple,IMITATE,POM,7.167648163886042e-06,17.09006874731295,PARROT,2.4511717100494934e-08,25.28195320734628,False
163,"['CANINE', 'FANG', 'MOLAR']",yellow,TYPES OF TEETH,NOSE,7.278633802343393e-06,17.06790088697042,TUSK,6.979259978834307e-07,20.450422590737183,False
163,"['CHIC', 'HIP', 'HOT']",green,FASHIONABLE,LAB,7.103009920683689e-06,17.103138069007958,IN,7.103009920683689e-06,17.103138069007958,False
163,"['FLOSS', 'ROBOT', 'VOGUE']",blue,DANCE MOVES,NOSE,6.202609256433789e-06,17.298693326497567,WORM,1.7433986840842408e-06,19.129666043590028,False
163,"['LEECH', 'STRAW', 'VACUUM']",purple,THINGS THAT SUCK,LAB,6.784853212593589e-06,17.16925096543451,VAMPIRE,1.5517743179316312e-07,22.61957790957039,False
164,"['CANYON', 'GULCH', 'PASS']",yellow,AREAS BETWEEN MOUNTAINS AND HILLS,CHEEK,3.1483875773119507e-06,18.276955416837257,RAVINE,4.572548917280983e-08,24.382426155042634,False
164,"['GORGE', 'GULP', 'SCARF']",green,EAT VORACIOUSLY,KING,3.3846629321487853e-06,18.172556401795816,WOLF,3.3846629321487853e-06,18.172556401795816,False
164,"['APPLE', 'BASHFUL', 'MIRROR']",blue,FEATURED IN “SNOW WHITE”,CHEEK,2.7732721719075926e-06,18.459979358358744,QUEEN,2.7732721719075926e-06,18.459979358358744,False
164,"['CHEN', 'CLARK', 'COWL']",purple,“C” + BIRD,PIT,3.676561391330324e-06,18.05321149403288,CRAVEN,1.07180262887141e-07,23.15345740446498,False
165,"['PASTY', 'PIE', 'TART']",yellow,FOODS WITH CRUSTS,AMIGO,1.1384156550775515e-06,19.744541162793862,TURNOVER,2.0007969681046234e-07,22.252921887757413,False
165,"['BOUQUET', 'PARFAIT', 'RAGOUT']",green,ENDING IN A SILENT “T”,AMIGO,1.6151919908224954e-06,19.239862907349305,RAPPORT,1.1273276641077246e-06,19.758661665457904,False
165,"['JAPAN', 'POLAND', 'TUNISIA']",blue,COUNTRIES WITH RED AND WHITE FLAGS,AMIGO,1.6138754972416791e-06,19.24103928342237,TURKEY,2.1114436776770162e-07,22.175266900150604,False
165,"['BIRD', 'CURRY', 'JAMES']",purple,N.B.A. GREATS,WOLF,4.326084308559075e-07,21.14043488278708,JORDAN,4.7560771321286666e-08,24.325652646782952,False
166,"['KNOCK', 'PAN', 'ROAST']",yellow,CRITICIZE,POM,2.6291993435734184e-06,18.536945039356787,SLAM,3.6349152310322097e-07,21.391574944412046,False
166,"['ALONE', 'CATFISH', 'CHOPPED']",green,REALITY SHOWS,POM,9.035912626131903e-06,16.755898248842808,SURVIVOR,1.955910322593013e-09,28.929512628949812,False
166,"['FIAT', 'JAGUAR', 'MINI']",blue,CAR BRANDS,POM,1.1371314940333832e-05,16.42424138219348,RAM,1.3424525491245731e-08,26.150553664074437,False
166,"['BACHELOR', 'LILY', 'MAXI']",purple,___ PAD,POM,1.0838463822437916e-05,16.49348018202558,MOUSE,9.933709179676953e-07,19.9411641533111,False
167,"['HIDDEN', 'PRIVATE', 'REMOTE']",yellow,SECLUDED,MOUTH,3.4603772292030044e-06,18.140639249082046,SECRET,5.675778425029421e-08,24.070606489529684,False
167,"['AMOUNT', 'NUMBER', 'QUANTITY']",green,AGGREGATE SIZE,TENOR,1.1880150623255759e-06,19.683015441767434,VOLUME,7.15828889497061e-08,23.735809989732566,False
167,"['CANAL', 'CHANNEL', 'SOUND']",blue,BODIES OF WATER,MOUTH,4.222690222377423e-06,17.853406154776092,STRAIT,1.836883001260503e-08,25.698165020987542,False
167,"['96', 'MOW', 'NOON']",purple,READS THE SAME ROTATED 180°,POM,4.566635197988944e-06,17.740437023547724,SIS,4.437082701258532e-09,27.74774141068081,False
168,"['CITY', 'COUNTY', 'TOWN']",yellow,MUNICIPALITIES,EYE,1.7110085536842234e-05,15.834793502261757,VILLAGE,5.656938242282195e-07,20.753475243281034,False
168,"['CHOP', 'GRIND', 'PULSE']",green,BLENDER BUTTONS,LAB,6.8110057327430695e-06,17.16370072284766,PUREE,4.472616499384685e-09,27.736233792973334,False
168,"['CAPITAL', 'EQUITY', 'INTEREST']",blue,FINANCIAL TERMS,POM,2.984699221997289e-06,18.35398301565537,STOCK,2.7280407266516704e-08,25.127559576723687,False
168,"['IVY', 'JUSTICE', 'LITTLE']",purple,___ LEAGUE,PIT,1.0441296581120696e-05,16.547339600172112,PREMIER,2.1193629962112936e-08,25.491794051056914,False
169,"['HUM', 'SING', 'SCAT']",yellow,CARRY A TUNE,TENOR,1.1362230907252524e-05,16.425394347090645,WHISTLE,5.004614536119334e-07,20.93023770968467,False
169,"['COUNT', 'GROSS', 'SUM']",green,WHOLE AMOUNT,TENOR,1.2133017662563361e-05,16.330702059561915,TOTAL,4.128188990648596e-08,24.529915739493195,False
169,"['LIME', 'MINT', 'RUM']",blue,MOJITO INGREDIENTS,POM,1.8589656974654645e-05,15.715140325240768,SODA,6.731731283515785e-10,30.46830336039303,False
169,"['GLUE', 'GUM', 'TAPE']",purple,THINGS THAT ARE “STICKY”,NOSE,2.261793497382314e-06,18.75410135259687,STICK,2.509585499410605e-07,21.92604756590274,False
170,"['BEDROOM', 'DEN', 'KITCHEN']",yellow,ROOMS IN A HOUSE,TENOR,1.4617644410463981e-06,19.383857725280613,STUDY,4.516304130675053e-08,24.40028211775262,False
170,"['ATOLL', 'BAR', 'ISLAND']",green,LAND SURROUNDED BY WATER,TENOR,1.5585395658490597e-06,19.291373788932805,KEY,1.5585395658490597e-06,19.291373788932805,False
170,"['CRAM', 'JAM', 'PACK']",blue,FILL TO EXCESS,TENOR,1.604931981091795e-06,19.249056413796513,STUFF,1.2673066862589621e-07,22.91173096751189,False
170,"['BAG', 'COUNTER', 'DIP']",purple,BEAN ___,POM,2.023301931330934e-06,18.9148569442718,SPROUT,5.093456252325268e-07,20.904851710085225,False
171,"['ARCH', 'BALL', 'SOLE']",yellow,FOOT PARTS,POM,1.584456731507089e-05,15.945652211430122,TOE,2.6962991839241113e-08,25.144444170881933,False
171,"['BASS', 'HARP', 'HORN']",green,MUSICAL INSTRUMENTS,POM,1.6628433513687924e-05,15.875988208907295,ORGAN,4.609715062997566e-07,21.04881908707209,False
171,"['COME', 'DOWN', 'SIT']",blue,DOG COMMANDS,POM,1.588811574038118e-05,15.941692436798663,STAY,2.814682318330597e-07,21.76052456380027,False
171,"['DOG', 'HEEL', 'JERK']",purple,BADDIE,STOOGE,3.146862582070753e-06,18.277654389255886,SNAKE,1.8811132651563867e-09,28.98576613529006,False
172,"['DODGE', 'DUCK', 'ESCAPE']",yellow,AVOID,NOSE,8.496671171087655e-07,20.16659893185539,SKIRT,1.293126814516654e-07,22.882632899733913,False
172,"['BIRDS', 'NOTORIOUS', 'REBECCA']",green,HITCHCOCK MOVIES,PEKE,4.56523775937967e-06,17.740878571032386,ROPE,2.0778594844728104e-08,25.520326664004322,False
172,"['GOOSE', 'HOBBES', 'ROBIN']",blue,SIDEKICKS,KING,4.14987971453229e-06,17.87849904919298,WATSON,6.124330411694245e-07,20.63894454491828,False
172,"['COTTAGE', 'CREAM', 'SAY']",purple,___ CHEESE,PEKE,4.116006493859459e-06,17.89032331093791,STRING,1.9463945477582456e-07,22.292692480095244,False
173,"['MALL', 'MARKET', 'OUTLET']",yellow,PLACES TO SHOP,POM,1.9795390926447e-06,18.946404010818124,STORE,5.603419239719187e-08,24.08911732213729,False
173,"['SHAVE', 'THREAD', 'TWEEZE']",green,WAYS TO REMOVE HAIR,POM,1.6301049754474661e-06,19.22660369524763,WAX,1.812520196153855e-07,22.39549959364745,False
173,"['CUT', 'PIECE', 'SHARE']",blue,PORTION OF PROFIT,POM,1.7057436707546003e-06,19.161167706205983,TAKE,3.2393305104960746e-07,21.557800989679105,False
173,"['ALLEN', 'CRESCENT', 'MONKEY']",purple,KINDS OF WRENCHES,POM,1.1337514251863468e-06,19.750464205024194,SOCKET,2.369020257741994e-11,35.296918508492695,False
174,"['BASKET', 'BIN', 'CHEST']",yellow,CONTAINERS,PIT,1.3948599644209025e-06,19.4514482779338,HAMPER,6.691959431037731e-09,27.154924154697575,False
174,"['BAND', 'CIRCLE', 'HOOP']",green,CIRCULAR SHAPES,EYE,1.0782230219774647e-06,19.822912950210945,RING,6.826733169873478e-07,20.482301300501458,False
174,"['CAP', 'CHECK', 'CURB']",blue,RESTRICT,KING,6.425127025977417e-07,20.569771687269046,LIMIT,4.526387726855319e-07,21.075136494177425,False
174,"['NBA', 'PAPER', 'PEARL']",purple,___ JAM,POM,1.4534059573634295e-06,19.39213084441675,TRAFFIC,1.9311038101932354e-07,22.304070942996297,False
175,"['CABLE', 'ELECTRIC', 'GAS']",yellow,MONTHLY BILLS,EYE,2.7267844870948466e-06,18.484367888757845,WATER,2.7267844870948466e-06,18.484367888757845,False
175,"['ACOUSTIC', 'AUDITORY', 'HEARD']",green,AUDITORY/RELATED TO SOUND,EYE,3.1287584079109365e-06,18.285978306451682,SONIC,1.675051066740707e-07,22.50929158499305,False
175,"['COUPLE', 'HITCH', 'LINK']",blue,CONNECT,EYE,2.564598162280163e-06,18.57283577651373,TIE,6.58110508311438e-08,23.857094900964206,False
175,"['AMP', 'FIRE', 'HYPE']",purple,"EXCITE,  WITH “UP”",KING,3.656504532045801e-06,18.06110341915233,PUMP,9.78716983013328e-08,23.28453302514619,False
176,"['BAGUETTE', 'BUN', 'LOAF']",yellow,UNIT OF BREAD,WOLF,3.1040046906127827e-06,18.297437831670692,ROLL,1.889651457531727e-06,19.01344841258239,False
176,"['CLINCH', 'GUARANTEE', 'LOCK']",green,"ASSURE,  AS A WIN",WOLF,4.012752924609231e-06,17.926976240870026,SECURE,8.103239679257968e-08,23.556925945574797,False
176,"['CHIP', 'MARK', 'NICK']",blue,SMALL IMPERFECTION,TENOR,1.745341705827741e-06,19.12805905206287,SCRATCH,5.659940782720696e-08,24.07463780019759,False
176,"['LETTUCE', 'HAIR', 'STATE']",purple,HEAD OF ___,TENOR,4.017876563011669e-06,17.925135326971837,STEAM,4.496920880114885e-08,24.40648725798502,False
177,"['BIG', 'GIANT', 'GREAT']",yellow,ENORMOUS,POM,1.7757694195097429e-06,19.103124306851452,HUGE,6.243222401280946e-07,20.611205804614453,False
177,"['FICTION', 'HUMOR', 'POETRY']",green,BOOKSTORE SECTIONS,POM,1.174175395135535e-06,19.699920638906917,TRAVEL,5.482225517994266e-08,24.120663082704645,False
177,"['CHEERS', 'EUPHORIA', 'FELICITY']",blue,TV SHOWS WITH HAPPY-SOUNDING NAMES,POM,2.1976311472826637e-06,18.79561930616772,GLEE,8.730033869142062e-07,20.127509413249317,False
177,"['CONSTRUCTION', 'FRASIER', 'PAPER']",purple,___ CRANE,TENOR,1.625669597160595e-06,19.23053449701218,WHOOPING,5.5095430440132986e-08,24.113492091023673,False
178,"['CLEF', 'NOTE', 'REST']",yellow,FOUND ON SHEET MUSIC,POM,7.768760042381473e-06,16.97388421824068,STAFF,8.72062670964624e-08,23.45099294079286,False
178,"['BULL', 'CRAB', 'SCALES']",green,ZODIAC SYMBOLS,POM,1.0249904335069004e-05,16.574030029678344,TWINS,6.782482273592905e-07,20.491683292265844,False
178,"['CAPITOL', 'COLUMBIA', 'VIRGIN']",blue,RECORD LABELS,POM,9.30349688132992e-06,16.713795489111956,ISLAND,7.096695640029793e-07,20.426349230216328,False
178,"['CAN', 'GEM', 'LIB']",purple,ZODIAC SIGN BEGINNINGS,POM,1.1577444638533052e-06,19.72025171100032,TAU,1.9506684623138426e-07,22.289528067412846,False
179,"['HI', 'LA', 'MA']",yellow,STATE ABBREVIATIONS,EYE,9.391656931256875e-05,13.378260765372811,OK,1.462931663809286e-06,19.38270618917521,False
179,"['BET', 'E', 'HALLMARK']",green,CABLE CHANNELS,KING,6.524780474137515e-06,17.225639206216506,USA,1.7603773017071944e-07,22.437611989346436,False
179,"['ALPHA', 'BRAVO', 'ROMEO']",blue,NATO ALPHABET LETTERS,PIT,0.00010876158921746537,13.166543242351398,TANGO,1.1764137752834358e-06,19.69717298656872,False
179,"['BOO', 'POM', 'TOM']",purple,___-___,EYE,0.00010132639727089554,13.26870230954942,YO,5.269771918392507e-06,17.53382804756127,False
180,"['EBB', 'FADE', 'FLAG']",yellow,DECLINE,NOSE,9.648938430473208e-07,19.983126437409805,WANE,8.428784781244758e-08,23.50010011327539,False
180,"['PURE', 'SHEER', 'TOTAL']",green,ABSOLUTE,NOSE,7.159357551245193e-07,20.41366653191996,UTTER,4.104401796212187e-07,21.21632469519913,False
180,"['AIR', 'SPEAK', 'STATE']",blue,EXPRESS,CHEEK,8.589115623180987e-07,20.150987072048554,VOICE,1.7000246543830144e-07,22.487940995202564,False
180,"['BANNER', 'PRINCE', 'STARK']",purple,SUPERHERO LAST NAMES,NOSE,7.138325486266694e-07,20.41791097875105,WAYNE,4.287909689537628e-07,21.153222143636995,False
181,"['FLOAT', 'SHAKE', 'SPLIT']",yellow,ICE CREAM TREATS,TENOR,6.620449312322307e-06,17.204639437085913,SUNDAE,4.861370750397498e-10,30.93791778402029,False
181,"['BOLT', 'NAIL', 'RIVET']",green,HARDWARE FASTENERS,WOLF,5.180571406526724e-06,17.55845733629693,SCREW,1.916534557722116e-07,22.31499665208676,False
181,"['CORN', 'OLIVE', 'PALM']",blue,KINDS OF COOKING OIL,STOOGE,1.5498362699872814e-06,19.299452757020855,PEANUT,2.8362740067677805e-07,21.749499749014408,False
181,"['FINGERS', 'NOTE', 'RICE']",purple,STICKY ___,WOLF,5.59869749849895e-06,17.446477336979143,WICKET,1.4540520396622014e-06,19.39148966594075,False
182,"['BOUND', 'LEAP', 'SPRING']",purple,JUMP INTO THE AIR,PEKE,5.149033313500695e-06,17.56726696513039,VAULT,5.904566791059551e-08,24.01359354389928,False
182,"['BANK', 'BED', 'DELTA']",yellow,PARTS OF A RIVER,MOUTH,3.5094274153379956e-06,18.120332904161145,MOUTH,3.5094274153379956e-06,18.120332904161145,True
182,"['BREEZE', 'CINCH', 'PICNIC']",green,SOMETHING EASY TO DO,KING,5.350513220037101e-06,17.51189128818594,SNAP,1.0514671089367766e-07,23.181092942545046,False
182,"['COIL', 'SPIRAL', 'TWIST']",blue,WRAP AROUND IN A CIRCLE,KING,5.458983196149347e-06,17.48293631313915,WIND,1.1460085858061575e-07,23.056878811518494,False
183,"['PERCH', 'ROOST', 'SETTLE']",green,COME DOWN TO REST,POM,1.9763378986681346e-06,18.948738940692415,LAND,2.723740877286218e-08,25.12983529981498,False
183,"['CHIFFON', 'SATIN', 'SILK']",yellow,LUXURIOUS FABRICS,CHEEK,5.2779824954996e-07,20.853510098257054,VELVET,4.680590848238353e-08,24.348734101080932,False
183,"['EYELET', 'LACE', 'SOLE']",blue,SHOE PARTS,POM,1.4030448483026703e-06,19.443007443908957,TONGUE,1.7080509451261605e-07,22.481145658114514,False
183,"['BABY', 'BLOW', 'PACKAGE']",purple,THINGS THAT ARE DELIVERED,POM,1.7057290051525342e-06,19.161180110228166,SPEECH,4.111273312901176e-07,21.213911380351455,False
184,"['SHADOW', 'TAIL', 'TRACK']",green,FOLLOW,NOSE,2.0691172721853945e-06,18.882553153606366,TRAIL,1.8457940598182176e-07,22.369255067594576,False
184,"['CLOUD', 'FOG', 'HAZE']",yellow,MURKY CONDITION,PEKE,2.043584345301497e-06,18.900466780070325,MIST,4.5254186176180156e-08,24.397373506211903,False
184,"['BALL', 'BUMPER', 'FLIPPER']",blue,PINBALL MACHINE COMPONENTS,PEKE,2.19038315663056e-06,18.800385311452008,PLUNGER,3.827774150977348e-07,21.316990954783954,False
184,"['ICE', 'IRE', 'FIN']",purple,___LAND COUNTRIES,TENOR,1.615156634215964e-06,19.239894488337505,NETHER,3.2774553915260185e-07,21.5409205197255,False
185,"['BUNKER', 'FAIRWAY', 'GREEN']",yellow,GOLF COURSE PARTS,POM,1.340080507361563e-05,16.18732079906545,ROUGH,1.340080507361563e-05,16.18732079906545,False
185,"['BAWDY', 'BLUE', 'COARSE']",blue,INDECENT,POM,1.5364508726634085e-05,15.990038836303835,RISQUE,2.697544054797163e-08,25.143778237895933,False
185,"['ENOUGH', 'MERCY', 'STOP']",green,“I GIVE!”,POM,1.2511656677816063e-05,16.28636764395575,UNCLE,2.540401965234196e-06,18.586511778087356,False
185,"['BOUGH', 'COUGH', 'DOUGH']",purple,”-OUGH” WORDS THAT DON’T RHYME,POM,1.3586171007773373e-05,16.167501555965668,TOUGH,4.850865593652998e-07,20.97525445789188,False
186,"['BADGER', 'BUG', 'HOUND']",yellow,PESTER,NOSE,1.394309265378979e-06,19.45201797501682,NAG,7.18768035312678e-07,20.407970412738855,False
186,"['DIVIDE', 'FORK', 'PART']",blue,SEPARATE,NOSE,1.8938513903776766e-06,19.01024544167353,SPLIT,6.273440362747351e-07,20.604239828351734,False
186,"['FOX', 'LINING', 'SCREEN']",purple,SILVER ___,NOSE,1.8640686221260694e-06,19.033113598291912,SPOON,4.821419352651901e-08,24.30596684260264,False
186,"['ARENA', 'BOWL', 'DOME']",green,SPORTS VENUES,LAB,1.5631883343303343e-06,19.28707696332449,FIELD,9.85273906906059e-09,26.596828003323868,False
187,"['CRAB', 'CRANK', 'GROUCH']",yellow,CURMUDGEON,PIT,4.878238996752771e-06,17.64520812833161,GRUMP,9.307596116059358e-08,23.357016149773795,False
187,"['CROUCH', 'DUCK', 'SQUAT']",green,GET LOW,POM,3.913007276423741e-06,17.963290776322705,STOOP,9.560523750451466e-08,23.318335104127037,False
187,"['ANTHEM', 'FLAG', 'MOTTO']",blue,NATIONAL SYMBOLS,PIT,3.1787596981303068e-06,18.263104610860022,SEAL,1.1571992217795923e-06,19.720931311161014,False
187,"['CHEAT', 'CROOK', 'QUACK']",purple,SWINDLER,PIT,2.800720039886073e-06,18.445770790572276,SHARK,2.1299003094554791e-07,22.162710757901262,False
188,"['HOE', 'PLOW', 'RAKE']",yellow,FARM TOOLS,AMIGO,4.19700336351525e-06,17.862208949911448,SICKLE,4.5304662799061646e-10,31.039621407412344,False
188,"['AMUSE', 'DELIGHT', 'PLEASE']",blue,MAKE HAPPY,POM,2.958014420073596e-06,18.36693948385205,TICKLE,1.391323962707247e-07,22.777038281014708,False
188,"['BANG', 'PLOP', 'SPLASH']",purple,ONOMATOPOEIA,AMIGO,4.435778009792557e-06,17.782381402243203,THUD,1.6012405978926836e-07,22.574306564784926,False
188,"['PLOT', 'PLOY', 'RUSE']",green,SCHEME,POM,4.733976311399601e-06,17.688516082413418,TRICK,2.557689526838658e-07,21.898655515423993,False
189,"['BANK', 'SAVE', 'STASH']",yellow,RESERVE FOR LATER,NOSE,6.230345661606407e-07,20.614184457551097,STORE,7.098529763993611e-09,27.06983260709286,False
189,"['GALL', 'GUTS', 'NERVE']",green,"BOLDNESS,  FIGURATIVELY",MOUTH,2.961075153962156e-07,21.687375556717836,STONES,1.687719297649437e-08,25.820349784890585,False
189,"['CARROT', 'COAL', 'SNOW']",blue,USED TO BUILD A SNOWMAN,TENOR,1.7908187146531418e-06,19.090949269246714,STICKS,1.8740198726163726e-08,25.669288507290126,False
189,"['BONE', 'BUSINESS', 'GIRL']",purple,FUNNY ___,EYE,7.775649919494754e-07,20.294533397785617,PAGES,2.2255525777836738e-07,22.099333079929217,False
190,"['FLASH', 'JIFFY', 'SECOND']",yellow,BRIEF MOMENT,LAB,7.356051355600357e-06,17.052637017495567,WINK,3.3917715427378425e-06,18.16952957078481,False
190,"['CHIEF', 'FIRST', 'MAIN']",green,PRIMARY,LAB,8.85758527147118e-06,16.784655120170374,PRINCIPAL,2.4961971689663187e-07,21.93376477029366,False
190,"['BROADWAY', 'FIFTH', 'MADISON']",blue,AVENUES IN NYC,PIT,7.385348908428568e-06,17.046902489015352,PARK,6.141362405287509e-07,20.63493792436237,False
190,"['AMATEUR', 'ELEVENTH', 'HAPPY']",purple,___ HOUR,STOOGE,2.1698167529393686e-06,18.813995361119254,RUSH,2.677658414995676e-07,21.83252473432733,False
191,"['BELT', 'BRACELET', 'TIE']",yellow,ACCESSORIES,STOOGE,1.2712753232335672e-06,19.585292057117805,WATCH,6.272372843341145e-08,23.926413440198704,False
191,"['BIT', 'JOKE', 'ROUTINE']",green,COMEDIAN'S OUTPUT,MOUTH,1.291393459723622e-06,19.562639943652673,SKETCH,2.348075298641561e-07,22.022017990331324,False
191,"['APPEAL', 'CHARM', 'DRAW']",blue,ATTRACTION,POM,3.2277403079206124e-06,18.24104405996078,PULL,1.378508756033625e-07,22.79038823310125,False
191,"['CANINE', 'FREIGHT', 'OFTEN']",purple,TWO LETTERS + NUMBER,STOOGE,1.0318790373275988e-06,19.886294709489228,STONE,3.506672214825812e-07,21.44339408282138,False
192,"['BUZZ', 'CALL', 'DIAL']",yellow,CONTACT VIA PHONE,POM,2.5457641186221736e-06,18.583469818843447,RING,1.1715289929270511e-06,19.70317591095369,False
192,"['APPENDIX', 'CHAPTER', 'INDEX']",green,BOOK SECTIONS,POM,8.763488040131051e-06,16.800063364267842,PREFACE,3.6499213251772744e-07,21.385631297479122,False
192,"['DINKY', 'LITTLE', 'MINUTE']",blue,WEE,TENOR,2.1957289391139057e-06,18.79686860347517,SLIGHT,1.5605645842242666e-07,22.611428599545246,False
192,"['ITCHY', 'JERRY', 'PINKY']",purple,CARTOON MICE,POM,5.586350653175032e-06,17.44966243542718,SPEEDY,4.5328562237045844e-08,24.395004357556886,False
193,"['DRYER', 'HAMPER', 'IRON']",yellow,SEEN IN A LAUNDRY ROOM,WOLF,1.4684221696370514e-06,19.377301768390264,WASHER,1.0191776027568267e-06,19.90416309064666,False
193,"['DIRECT', 'GUIDE', 'LEAD']",green,SHEPHERD,TENOR,1.2767402495228453e-06,19.57910352810721,STEER,4.5762917011415993e-08,24.381245744050407,False
193,"['IODINE', 'IOTA', 'MYSELF']",blue,"WHAT ""I"" MIGHT MEAN",WOLF,1.5871601135586388e-06,19.265120893964447,ONE,1.5871601135586388e-06,19.265120893964447,False
193,"['DEATH', 'HIDDEN', 'SILICON']",purple,___ VALLEY,TENOR,1.6196977412619162e-06,19.235843958602022,UNCANNY,6.064940976102662e-07,20.653003059079822,False
194,"['ANGEL', 'CLOWN', 'PIRATE']",yellow,CLASSIC HALLOWEEN COSTUMES,WOLF,9.7336805993109e-07,19.970511229368128,WITCH,6.488810981863935e-07,20.555542523078653,False
194,"['COMB', 'HIVE', 'HONEY']",green,BEE CREATIONS,TENOR,1.0782312074297806e-06,19.822901997869547,WAX,5.496370292235042e-08,24.116945556839624,False
